latitude,longitude
50.30328767123285,12.7
52.510136986301355,10.93886363636364
52.84116438356165,7.8031818181818196
52.54691780821915,7.588409090909092
52.2158904109589,9.070340909090909
51.8480821917808,8.554886363636367
51.259589041095886,7.051477272727272
52.54691780821915,9.650227272727273
52.58369863013698,7.867613636363639
52.510136986301355,10.93886363636364
50.376849315068476,7.609886363636362
50.9653424657534,9.349545454545458
49.97201342281878,8.13136690647482
52.54691780821915,9.650227272727273
52.54691780821915,9.650227272727273
51.7745205479452,9.650227272727273
50.9653424657534,9.349545454545458
51.7745205479452,10.058295454545457
50.487191780821924,8.103863636363638
50.9653424657534,9.349545454545458
52.620479452054774,10.294545454545457
52.54691780821915,9.650227272727273
52.54691780821915,10.788522727272728
50.00904109589041,7.695795454545454
50.59753424657536,7.502499999999998
51.259589041095886,7.051477272727272
51.8480821917808,11.089204545454548
50.34006849315068,10.058295454545457
51.4496644295302,9.94658273381295
52.510136986301355,10.93886363636364
52.28945205479451,8.61931818181818
51.22280821917806,8.68375
51.7745205479452,10.058295454545457
51.002123287671225,7.889090909090908
52.58369863013698,7.867613636363639
52.2158904109589,9.070340909090909
51.7745205479452,10.058295454545457
51.73773972602736,9.972386363636364
50.00904109589041,7.695795454545454
52.28945205479451,9.54284090909091
51.52174496644293,10.395287769784176
52.510136986301355,10.93886363636364
50.47657718120803,7.315539568345327
52.242550335570456,8.967589928057553
51.73773972602736,9.972386363636364
52.170469798657706,9.865000000000002
52.694041095890405,9.843522727272726
50.9653424657534,9.349545454545458
51.59061643835617,10.745568181818182
51.48027397260273,7.8031818181818196
52.54691780821915,11.883863636363639
53.356095890410955,10.036818181818184
52.58369863013698,7.867613636363639
52.620479452054774,10.294545454545457
51.29636986301371,7.051477272727272
51.8480821917808,8.554886363636367
52.54691780821915,9.650227272727273
50.59753424657536,12.055681818181819
50.59753424657536,7.502499999999998
50.9653424657534,9.349545454545458
52.14232876712328,10.358977272727273
50.9653424657534,9.349545454545458
48.16999999999999,8.426022727272727
50.9653424657534,9.349545454545458
52.694041095890405,9.843522727272726
50.59753424657536,7.502499999999998
52.54691780821915,9.650227272727273
51.66417808219178,8.189772727272725
50.9653424657534,9.349545454545458
52.28945205479451,9.54284090909091
51.59061643835617,7.459545454545452
52.54691780821915,8.125340909090909
51.884863013698606,10.48784090909091
50.560753424657534,9.564318181818184
50.487191780821924,7.41659090909091
52.14232876712328,9.843522727272726
52.95150684931508,9.30659090909091
52.54691780821915,9.650227272727273
51.73773972602736,9.972386363636364
52.54691780821915,10.788522727272728
52.58369863013698,7.867613636363639
52.47335616438354,8.275681818181816
52.36301369863014,11.64761363636364
51.73773972602736,9.972386363636364
51.406712328767135,9.800568181818182
52.242550335570456,9.253129496402876
51.884863013698606,10.48784090909091
51.59061643835617,10.745568181818182
50.34006849315068,7.867613636363639
52.58369863013698,7.867613636363639
51.73773972602736,9.972386363636364
52.54691780821915,8.125340909090909
52.36301369863014,11.64761363636364
51.884863013698606,10.48784090909091
52.54691780821915,9.650227272727273
50.9653424657534,9.349545454545458
50.59753424657536,12.055681818181819
51.7745205479452,9.650227272727273
52.87794520547945,11.067727272727273
52.54691780821915,8.125340909090909
51.918187919463065,11.741402877697848
52.694041095890405,9.843522727272726
52.63899328859061,10.41568345323741
52.14232876712328,9.843522727272726
52.2158904109589,9.070340909090909
52.694041095890405,9.843522727272726
50.59753424657536,7.502499999999998
50.59753424657536,12.055681818181819
50.9653424657534,9.349545454545458
50.9653424657534,9.349545454545458
51.59061643835617,10.745568181818182
53.356095890410955,9.822045454545453
52.47335616438354,8.275681818181816
50.376849315068476,7.609886363636362
52.63899328859061,10.41568345323741
51.59061643835617,10.745568181818182
52.54691780821915,8.125340909090909
52.36301369863014,11.64761363636364
50.65677852348996,7.764244604316545
52.60295302013424,8.110971223021586
52.170469798657706,9.987374100719423
52.54691780821915,7.588409090909092
50.9653424657534,9.349545454545458
52.84116438356165,7.8031818181818196
50.26650684931504,7.588409090909092
52.2158904109589,11.43284090909091
51.8480821917808,8.554886363636367
52.84116438356165,7.8031818181818196
50.19294520547945,11.626136363636364
50.260335570469806,11.680215827338127
52.14232876712328,10.358977272727273
52.620479452054774,10.294545454545457
52.170469798657706,9.987374100719423
50.65677852348996,12.088129496402875
52.28945205479451,9.54284090909091
51.406712328767135,9.30659090909091
50.34006849315068,7.867613636363639
50.41363013698629,7.030000000000001
52.36301369863014,11.64761363636364
49.89869863013698,7.889090909090908
49.89869863013698,7.889090909090908
52.14232876712328,9.843522727272726
51.59061643835617,10.745568181818182
51.4496644295302,9.94658273381295
51.59061643835617,7.459545454545452
50.34006849315068,7.867613636363639
50.59753424657536,12.055681818181819
50.9653424657534,9.349545454545458
51.002123287671225,7.889090909090908
52.84116438356165,10.616704545454548
49.27342465753426,7.910568181818181
52.098389261744956,10.354496402877695
51.29636986301371,7.051477272727272
52.14232876712328,9.843522727272726
52.54691780821915,9.650227272727273
51.70194630872484,8.416906474820145
52.28945205479451,9.54284090909091
52.14232876712328,9.843522727272726
50.34006849315068,7.867613636363639
52.06876712328767,8.490454545454547
52.84116438356165,7.8031818181818196
52.84116438356165,10.616704545454548
52.14232876712328,9.843522727272726
50.9653424657534,9.349545454545458
51.7745205479452,9.650227272727273
50.00904109589041,10.058295454545457
53.356095890410955,10.058295454545457
52.58369863013698,7.867613636363639
52.36301369863014,11.64761363636364
52.36301369863014,11.64761363636364
52.54691780821915,9.650227272727273
50.59753424657536,7.502499999999998
50.19294520547945,11.626136363636364
51.7745205479452,10.058295454545457
52.54691780821915,7.588409090909092
50.560753424657534,9.564318181818184
49.38376712328767,7.738749999999996
52.32623287671234,7.609886363636362
51.406712328767135,9.30659090909091
52.84116438356165,10.616704545454548
50.9653424657534,9.349545454545458
52.2158904109589,8.76965909090909
51.48027397260273,7.8031818181818196
53.359798657718144,10.170935251798564
51.958424657534245,11.389886363636364
52.71107382550335,9.987374100719423
51.73773972602736,9.972386363636364
52.2158904109589,8.76965909090909
52.58369863013698,7.867613636363639
52.54691780821915,10.788522727272728
52.84116438356165,7.8031818181818196
50.00904109589041,7.695795454545454
51.59061643835617,10.745568181818182
52.58369863013698,7.867613636363639
50.59753424657536,12.055681818181819
52.36301369863014,11.64761363636364
52.06876712328767,10.23011363636364
52.14232876712328,9.843522727272726
51.884863013698606,11.690568181818184
50.34006849315068,10.058295454545457
50.59753424657536,7.502499999999998
52.54691780821915,9.650227272727273
50.98114093959731,7.417517985611512
50.9653424657534,9.349545454545458
50.19294520547945,11.626136363636364
53.356095890410955,10.036818181818184
51.7745205479452,9.650227272727273
52.620479452054774,10.294545454545457
50.29637583892618,12.006546762589927
52.14232876712328,9.843522727272726
49.89869863013698,7.889090909090908
52.2158904109589,9.070340909090909
51.59061643835617,7.459545454545452
51.884863013698606,10.48784090909091
50.909060402684574,8.355719424460432
52.620479452054774,10.294545454545457
52.58369863013698,7.867613636363639
50.00904109589041,10.058295454545457
50.9653424657534,9.349545454545458
52.84116438356165,7.8031818181818196
49.89869863013698,7.889090909090908
53.356095890410955,10.036818181818184
51.59061643835617,10.745568181818182
51.958424657534245,11.389886363636364
52.54691780821915,9.650227272727273
52.314630872483214,9.701834532374104
50.26650684931504,11.92681818181818
50.59753424657536,7.502499999999998
52.14232876712328,9.843522727272726
52.63899328859061,10.41568345323741
52.14232876712328,9.843522727272726
52.1791095890411,8.146818181818183
52.06876712328767,10.23011363636364
51.29636986301371,7.051477272727272
52.54691780821915,9.650227272727273
51.8480821917808,8.554886363636367
48.28034246575342,8.662272727272729
52.54691780821915,9.650227272727273
52.84116438356165,7.8031818181818196
51.44349315068493,9.134772727272725
52.694041095890405,7.867613636363639
52.36301369863014,11.64761363636364
52.620479452054774,10.294545454545457
52.2158904109589,9.070340909090909
50.59753424657536,7.502499999999998
51.884863013698606,10.48784090909091
52.54691780821915,9.650227272727273
51.29636986301371,7.051477272727272
50.59753424657536,12.055681818181819
51.259589041095886,7.051477272727272
50.560753424657534,9.564318181818184
51.406712328767135,11.819431818181824
52.694041095890405,9.843522727272726
50.00904109589041,7.695795454545454
51.406712328767135,9.800568181818182
52.06876712328767,10.23011363636364
51.259589041095886,10.294545454545457
52.694041095890405,9.843522727272726
52.28945205479451,9.54284090909091
51.73773972602736,9.972386363636364
52.620479452054774,10.294545454545457
51.7745205479452,10.058295454545457
52.60295302013424,9.314316546762594
52.58369863013698,7.867613636363639
51.70194630872484,8.416906474820145
51.59061643835617,10.745568181818182
51.8821476510067,8.763633093525183
52.242550335570456,8.967589928057553
52.95150684931508,9.30659090909091
52.84116438356165,7.8031818181818196
51.62739726027397,10.530795454545457
51.29636986301371,7.051477272727272
52.2158904109589,8.76965909090909
52.54691780821915,10.788522727272728
51.810067114093954,10.191330935251802
52.620479452054774,10.294545454545457
52.58369863013698,7.867613636363639
52.14232876712328,9.843522727272726
49.97201342281878,8.13136690647482
51.7745205479452,10.058295454545457
51.12530201342281,9.783417266187053
50.59753424657536,12.055681818181819
50.65677852348996,7.764244604316545
51.48027397260273,7.8031818181818196
52.14232876712328,9.843522727272726
51.59061643835617,10.745568181818182
51.48027397260273,10.273068181818182
52.2158904109589,8.76965909090909
50.332416107382535,11.965755395683455
51.406712328767135,9.800568181818182
51.48027397260273,10.273068181818182
52.694041095890405,9.843522727272726
50.376849315068476,7.609886363636362
52.28945205479451,9.54284090909091
51.884863013698606,10.48784090909091
52.14232876712328,9.843522727272726
52.58369863013698,7.867613636363639
50.00904109589041,10.058295454545457
52.58369863013698,7.867613636363639
52.14232876712328,9.843522727272726
52.694041095890405,9.843522727272726
52.71107382550335,9.987374100719423
52.36301369863014,11.64761363636364
51.406712328767135,9.800568181818182
52.694041095890405,9.843522727272726
51.59061643835617,10.745568181818182
51.7745205479452,9.650227272727273
52.14232876712328,10.358977272727273
52.84116438356165,7.8031818181818196
50.92856164383559,7.1373863636363675
51.34154362416106,7.60107913669065
52.54691780821915,9.650227272727273
49.93547945205483,7.051477272727272
50.59753424657536,7.502499999999998
52.06876712328767,8.490454545454547
52.14232876712328,9.843522727272726
51.884863013698606,10.48784090909091
52.36301369863014,11.64761363636364
51.73773972602736,9.972386363636364
51.59061643835617,7.459545454545452
50.404496644295314,8.110971223021586
52.2158904109589,11.755
51.7745205479452,10.058295454545457
52.694041095890405,9.843522727272726
52.54691780821915,9.650227272727273
52.60295302013424,8.110971223021586
51.406712328767135,9.800568181818182
52.95150684931508,9.30659090909091
52.06876712328767,10.23011363636364
52.314630872483214,9.701834532374104
51.73773972602736,9.972386363636364
51.884863013698606,10.48784090909091
49.97201342281878,8.13136690647482
51.884863013698606,10.48784090909091
50.59753424657536,12.055681818181819
51.406712328767135,9.800568181818182
52.54691780821915,10.788522727272728
52.91472602739725,7.932045454545456
50.85499999999999,10.07977272727273
50.00904109589041,10.058295454545457
52.54691780821915,9.650227272727273
53.245753424657536,10.788522727272728
52.58369863013698,7.867613636363639
52.14232876712328,10.358977272727273
52.06876712328767,10.23011363636364
50.9653424657534,9.349545454545458
52.694041095890405,9.843522727272726
51.59061643835617,7.459545454545452
51.29636986301371,7.330681818181818
51.22280821917806,8.68375
52.2158904109589,8.76965909090909
52.2158904109589,11.43284090909091
52.54691780821915,9.650227272727273
50.9653424657534,9.349545454545458
50.59753424657536,7.502499999999998
50.59753424657536,7.502499999999998
52.694041095890405,9.843522727272726
51.73773972602736,9.972386363636364
52.54691780821915,7.588409090909092
52.2158904109589,9.070340909090909
52.71107382550335,9.987374100719423
51.810067114093954,10.191330935251802
52.06876712328767,10.23011363636364
51.7745205479452,9.650227272727273
52.36301369863014,11.64761363636364
52.84116438356165,7.8031818181818196
51.112465753424644,7.674318181818182
49.89869863013698,7.889090909090908
52.620479452054774,10.294545454545457
52.14232876712328,9.843522727272726
51.406712328767135,9.30659090909091
50.9653424657534,9.349545454545458
52.58369863013698,9.134772727272725
52.87794520547945,11.067727272727273
51.48027397260273,7.8031818181818196
51.8480821917808,8.554886363636367
52.694041095890405,9.843522727272726
52.54691780821915,9.650227272727273
51.017181208053685,9.518273381294962
50.65677852348996,12.088129496402875
51.7745205479452,10.058295454545457
52.58369863013698,7.867613636363639
51.406712328767135,8.919999999999998
52.28945205479451,9.54284090909091
50.59753424657536,12.055681818181819
52.620479452054774,10.294545454545457
52.170469798657706,9.987374100719423
52.06876712328767,10.23011363636364
52.91472602739725,7.932045454545456
51.002123287671225,7.889090909090908
52.54691780821915,8.125340909090909
50.59753424657536,7.502499999999998
50.34006849315068,7.867613636363639
50.59753424657536,7.502499999999998
50.59753424657536,12.055681818181819
52.84116438356165,10.616704545454548
50.59753424657536,7.502499999999998
51.7745205479452,9.650227272727273
50.9653424657534,9.349545454545458
51.26946308724832,7.4379136690647485
51.259589041095886,7.051477272727272
51.406712328767135,9.800568181818182
51.66417808219178,8.189772727272725
51.07568493150683,9.62875
51.3055033557047,10.41568345323741
51.5938255033557,8.355719424460432
51.44349315068493,9.134772727272725
51.7745205479452,9.650227272727273
52.10554794520547,8.68375
